pickup_DT,fare_amount
2010-06-02 14:55:22,8.35
2013-03-07 08:50:34,16.21
2013-03-07 08:50:34,7.66
2013-03-07 08:50:34,11.31
2013-03-07 08:50:34,10.98
2013-03-07 08:50:34,11.51
2013-03-07 08:50:34,10.79
2013-10-28 00:33:30,8.37
2013-11-23 16:33:30,10.03
2013-11-23 16:33:30,7.46
2014-11-06 07:56:46,7.03
2014-11-06 07:56:46,8.15
2013-04-05 12:38:22,14.27
2014-11-06 02:02:10,6.81
2012-10-09 07:47:46,8.9
2012-10-09 07:47:46,11.65
2012-10-09 07:47:46,10.17
2012-10-09 07:47:46,9.45
2012-10-09 07:47:46,5.6
2013-11-21 22:21:58,14.57
2014-12-20 01:57:26,8.74
2014-12-20 01:57:26,6.22
2014-12-20 01:57:26,11.42
2014-12-20 01:57:26,6.53
2010-01-09 13:24:22,7.3
2011-11-02 02:18:18,22.08
2009-03-11 21:46:54,9.19
2009-03-11 21:46:54,15.76
2009-03-11 21:46:54,9.41
2009-03-11 21:46:54,25.66
2014-12-07 03:45:18,7.93
2014-12-07 03:45:18,14.18
2014-12-07 03:45:18,17.36
2014-12-07 03:45:18,8.25
2014-11-29 19:23:58,9.72
2010-03-04 09:49:38,18.81
2010-03-04 09:49:38,9.31
2010-03-04 09:49:38,5.02
2009-10-10 06:52:06,6.46
2009-10-10 06:52:06,12.41
2012-08-22 20:54:46,8.03
2012-08-22 20:54:46,9.43
2012-08-22 20:54:46,7.1
2015-05-01 07:49:14,6.01
2009-02-21 20:49:34,9.63
2012-08-10 14:04:14,8.37
2012-08-10 14:04:14,19.87
2012-08-10 14:04:14,6.2
2012-08-10 14:04:14,6.13
2012-08-10 14:04:14,5.81
2012-08-10 14:04:14,8.39
2013-05-10 21:08:18,17.12
2013-05-10 21:08:18,8.9
2013-05-10 21:08:18,5.65
2013-05-10 21:08:18,12.17
2013-05-10 21:08:18,6.14
2009-09-25 12:59:18,7.4
2014-08-02 21:05:42,12.73
2014-08-02 21:05:42,6.2
2013-10-29 20:16:10,6.36
2013-10-29 20:16:10,15.39
2009-11-11 22:49:46,10.83
2009-11-11 22:49:46,8.71
2009-11-11 22:49:46,6.65
2009-10-17 03:52:42,9.34
2009-10-17 03:52:42,6.42
2009-10-17 03:52:42,7.95
2009-10-17 03:52:42,17.08
2009-10-17 03:52:42,6.97
2009-10-17 03:52:42,7.04
2014-02-27 09:36:26,9.7
2014-02-27 09:36:26,7.0
2014-02-27 09:36:26,5.59
2014-02-27 09:36:26,5.65
2014-02-27 09:36:26,6.45
2014-02-27 09:36:26,9.06
2014-02-27 09:36:26,12.81
2014-02-27 09:36:26,5.6
2012-12-26 17:12:30,8.25
2012-12-26 17:12:30,17.8
2012-12-26 17:12:30,7.68
2012-12-26 17:12:30,8.9
2014-03-11 20:24:02,7.97
2014-03-11 20:24:02,7.4
2014-03-11 20:24:02,7.75
2011-01-29 09:28:38,7.85
2011-01-29 09:28:38,8.71
2011-01-29 09:28:38,7.8
2011-01-29 09:28:38,6.84
2011-01-29 09:28:38,7.58
2015-05-07 15:33:26,5.44
2015-05-07 15:33:26,6.04
2015-05-07 15:33:26,8.48
2015-05-07 15:33:26,10.33
2015-05-07 15:33:26,6.44
2010-10-25 13:31:22,5.74
2010-10-25 13:31:22,15.75
2010-10-25 13:31:22,5.9
2010-10-25 13:31:22,10.12
2012-09-10 21:07:54,18.69
2012-09-10 21:07:54,12.85
2012-09-10 21:07:54,5.54
2012-09-10 21:07:54,10.56
2012-09-10 21:07:54,11.37
2012-09-10 21:07:54,9.0
2012-09-10 21:07:54,7.35
2012-04-15 21:54:22,9.45
2012-04-20 00:06:10,7.61
2012-04-20 00:06:10,7.51
2012-04-20 00:06:10,9.46
2012-04-20 00:06:10,8.52
2012-04-20 00:06:10,6.06
2012-04-20 00:06:10,14.4
2012-06-12 23:10:42,12.41
2012-06-12 23:10:42,11.79
2012-06-12 23:10:42,24.52
2009-04-30 22:25:26,15.01
2009-04-30 22:25:26,12.42
2009-04-30 22:25:26,8.16
2009-04-30 22:25:26,7.51
2011-02-20 06:18:34,25.66
2011-02-20 06:18:34,7.96
2013-04-21 19:50:54,33.83
2011-06-11 21:33:18,10.39
2013-02-06 18:21:18,7.32
2013-02-06 18:21:18,7.89
2013-02-06 18:21:18,10.65
2013-02-06 18:21:18,6.85
2014-05-01 21:05:34,6.17
2014-05-01 21:05:34,14.43
2013-07-21 11:41:26,13.73
2013-07-21 11:41:26,5.73
2011-04-22 19:23:54,11.55
2011-04-22 19:23:54,7.48
2011-04-22 19:23:54,41.42
2012-09-04 05:46:50,6.33
2012-09-04 05:46:50,22.03
2009-03-24 11:57:34,12.81
2009-03-24 11:57:34,6.8
2009-03-24 11:57:34,5.55
2009-03-24 11:57:34,4.77
2009-03-24 11:57:34,6.15
2011-07-05 22:05:34,8.95
2011-09-17 15:41:06,7.4
2011-09-17 15:41:06,5.16
2011-12-25 04:37:10,9.77
2015-03-05 13:21:58,8.62
2015-03-05 13:21:58,6.87
2014-09-01 09:16:10,7.62
2015-06-21 17:16:10,7.55
2015-06-21 17:16:10,10.57
2015-06-21 17:16:10,11.58
2015-06-21 17:16:10,9.69
2015-06-21 17:16:10,8.53
2010-06-02 22:04:10,8.39
2010-06-02 22:04:10,16.25
2010-06-02 22:04:10,8.67
2010-06-02 22:04:10,6.47
2014-03-01 09:37:02,7.49
2014-03-01 09:37:02,6.57
2014-03-01 09:37:02,36.88
2011-07-18 12:12:18,6.3
2011-07-18 12:12:18,7.32
2011-07-18 12:12:18,8.04
2015-02-27 19:36:02,11.13
2015-02-27 19:36:02,5.59
2015-02-27 19:36:02,12.52
2015-02-27 19:36:02,6.29
2015-02-27 19:36:02,8.39
2015-02-27 19:36:02,7.78
2015-02-27 19:36:02,24.02
2015-02-27 19:36:02,7.16
2015-02-27 19:36:02,15.28
2012-04-16 21:10:10,10.34
2015-06-14 08:26:26,6.75
2014-01-15 22:45:42,6.97
2014-01-15 22:45:42,48.65
2014-01-15 22:45:42,12.58
2013-04-06 19:16:10,5.28
2013-04-06 19:16:10,8.24
2013-04-06 19:16:10,7.45
2013-04-06 19:16:10,12.59
2014-03-08 16:08:26,11.28
2014-03-08 16:08:26,5.37
2013-12-06 23:40:42,9.25
2013-12-06 23:40:42,31.39
2013-12-06 23:40:42,29.19
2013-12-06 23:40:42,12.84
2013-08-19 17:09:50,5.07
2013-08-19 17:09:50,9.3
2013-08-19 17:09:50,6.59
2013-08-19 17:09:50,9.76
2009-11-02 21:38:38,11.42
2009-06-03 09:11:30,8.66
2009-06-03 09:11:30,13.37
2009-06-03 09:11:30,7.96
2009-06-03 09:11:30,6.28
2015-03-12 13:01:54,7.23
2015-03-12 13:01:54,10.46
2015-03-12 13:01:54,7.58
2015-03-12 13:01:54,6.03
2013-02-05 06:13:58,13.1
2013-02-05 06:13:58,47.54
2013-02-05 06:13:58,16.22
2014-05-19 06:39:34,6.81
2014-10-04 21:48:22,7.41
2014-10-04 21:48:22,7.72
2014-10-04 21:48:22,22.87
2012-01-22 04:13:34,13.39
2012-01-22 04:13:34,7.47
2012-01-22 04:13:34,9.42
2012-01-22 04:13:34,14.53
2010-07-27 06:13:02,24.04
2013-06-21 11:19:18,5.87
2013-06-21 11:19:18,8.62
2010-12-23 05:52:26,30.48
2010-12-23 05:52:26,46.57
2010-12-17 10:33:34,7.91
2010-12-17 10:33:34,5.94
2012-06-04 11:34:58,9.34
2012-06-04 11:34:58,6.57
2012-06-04 11:34:58,15.19
2009-07-05 16:31:30,5.73
2009-07-05 16:31:30,8.25
2009-07-05 16:31:30,24.04
2012-12-08 20:08:38,5.59
2012-12-08 20:08:38,9.51
2012-12-08 20:08:38,11.88
2010-06-23 08:34:50,10.2
2010-06-23 08:34:50,6.34
2010-06-23 08:34:50,7.85
2012-03-07 10:57:46,8.43
2012-03-07 10:57:46,13.94
2012-03-07 10:57:46,7.02
2012-03-07 10:57:46,7.15
2012-03-07 10:57:46,7.43
2010-02-24 07:06:54,7.96
2013-12-29 01:20:50,15.61
2013-12-29 01:20:50,7.62
2014-03-28 22:34:26,27.75
2014-03-28 22:34:26,5.4
2014-03-28 22:34:26,8.82
2010-12-04 21:08:38,11.56
2010-12-04 21:08:38,19.73
2010-12-04 21:08:38,8.01
2010-12-04 21:08:38,6.7
2010-03-07 17:09:42,34.4
2010-03-07 17:09:42,6.87
2010-03-07 17:09:42,12.13
2010-03-07 17:09:42,12.68
2013-09-07 19:43:18,11.55
2013-09-07 19:43:18,15.34
2013-09-07 19:43:18,9.42
2013-09-07 19:43:18,8.33
2013-09-07 19:43:18,6.84
2013-12-20 15:31:06,7.45
2013-12-20 15:31:06,7.12
2010-09-06 04:31:54,23.19
2013-11-01 05:26:54,48.38
2010-03-07 00:47:26,16.98
2012-03-20 01:55:42,20.05
2011-10-02 05:06:46,16.47
2010-10-31 18:45:58,6.13
2010-10-31 18:45:58,18.04
2010-10-31 18:45:58,8.63
2010-10-31 18:45:58,6.11
2015-02-03 09:00:58,8.88
2012-08-08 08:58:50,7.79
2012-08-08 08:58:50,5.82
2012-08-08 08:58:50,8.5
2012-08-08 08:58:50,7.6
2011-04-08 15:01:02,9.68
2011-04-08 15:01:02,6.67
2009-01-14 03:42:38,11.58
2015-01-10 09:38:54,10.09
2015-01-10 09:38:54,7.4
2015-01-10 09:38:54,11.78
2010-12-04 09:25:10,12.91
2010-12-04 09:25:10,9.27
2009-05-12 17:08:06,14.67
2013-11-07 02:07:22,16.27
2014-10-03 00:50:06,15.99
2014-10-03 00:50:06,6.63
2014-10-03 00:50:06,13.68
2010-06-18 19:19:26,29.55
2010-06-18 19:19:26,5.41
2010-06-18 19:19:26,7.21
2010-05-10 03:55:14,9.48
2013-06-21 00:00:34,20.0
2013-06-21 00:00:34,15.65
2013-06-21 00:00:34,12.63
2009-03-11 16:02:14,7.38
2009-03-11 16:02:14,6.7
2009-03-11 16:02:14,10.41
2009-03-11 16:02:14,5.49
2009-03-11 16:02:14,7.93
2009-03-11 16:02:14,7.01
2013-07-05 17:38:14,8.17
2013-08-26 01:11:14,12.22
2013-08-26 01:11:14,9.92
2012-07-30 01:49:10,5.71
2012-07-30 01:49:10,23.8
2011-05-13 03:57:10,7.15
2012-02-29 12:03:34,11.6
2012-02-29 12:03:34,6.15
2012-02-29 12:03:34,7.69
2013-12-17 17:59:22,6.04
2012-09-18 09:58:54,8.73
2012-09-18 09:58:54,30.04
2012-09-18 09:58:54,10.44
2013-07-23 18:56:30,7.83
2013-07-23 18:56:30,6.69
2014-05-15 01:39:14,24.57
2013-09-16 14:16:34,6.94
2013-09-16 14:16:34,34.92
2014-01-04 17:27:38,21.49
2014-01-04 17:27:38,9.17
2014-01-04 17:27:38,9.05
2011-03-10 18:16:14,7.55
2011-03-10 18:16:14,6.6
2011-03-10 18:16:14,5.31
2013-04-05 06:42:26,7.72
2013-04-05 06:42:26,14.41
2009-03-11 12:01:30,14.26
2009-03-11 12:01:30,5.81
2009-03-11 12:01:30,6.51
2015-01-20 05:31:06,49.3
2009-08-03 17:06:06,5.94
2014-01-05 08:51:10,6.5
2010-03-13 01:23:10,21.29
2010-03-13 01:23:10,6.54
2012-05-30 02:28:50,12.22
2012-07-26 12:40:38,6.95
2012-07-26 12:40:38,30.3
2012-07-26 12:40:38,8.11
2010-09-22 16:28:54,6.72
2010-09-22 16:28:54,7.21
2010-09-22 16:28:54,29.78
2014-05-26 22:57:10,7.35
2014-05-26 22:57:10,13.44
2014-05-26 22:57:10,7.07
2014-05-26 22:57:10,9.72
2012-02-11 07:03:34,6.85
2010-06-27 05:03:38,8.18
2014-09-29 11:51:06,15.7
2014-09-29 11:51:06,6.3
2010-09-04 18:31:42,12.3
2010-09-04 18:31:42,19.7
2015-04-14 19:20:46,8.75
2015-04-14 19:20:46,6.09
2015-04-14 19:20:46,6.18
2015-04-14 19:20:46,5.08
2015-04-14 19:20:46,6.41
2015-04-14 19:20:46,10.02
2015-04-14 19:20:46,6.76
2015-04-14 19:20:46,7.6
2015-04-14 19:20:46,9.28
2009-07-20 08:53:34,6.42
2009-07-20 08:53:34,7.62
2013-04-03 16:09:02,5.1
2013-04-03 16:09:02,43.42
2009-11-20 23:19:58,8.28
2009-11-20 23:19:58,10.55
2012-08-04 09:01:54,11.21
2012-08-04 09:01:54,5.67
2011-09-22 20:05:22,10.18
2011-09-22 20:05:22,11.04
2011-09-22 20:05:22,12.6
2011-09-22 20:05:22,6.22
2014-08-09 01:27:30,7.26
2011-02-15 05:44:42,14.46
2011-02-15 05:44:42,47.99
2014-10-31 12:04:26,25.39
2014-10-31 12:04:26,6.24
2015-02-09 07:16:26,5.65
2015-02-09 07:16:26,6.52
2015-02-09 07:16:26,6.78
2015-02-09 07:16:26,5.73
2015-02-09 07:16:26,11.25
2015-02-09 07:16:26,5.75
2015-02-09 07:16:26,9.37
2011-09-08 17:26:34,8.24
2011-09-08 17:26:34,11.76
2011-09-08 17:26:34,9.45
2011-09-08 17:26:34,7.14
2013-04-10 21:03:42,6.96
2013-04-10 21:03:42,9.53
2013-04-10 21:03:42,7.13
2013-04-10 21:03:42,11.2
2013-04-10 21:03:42,6.38
2011-12-29 19:29:50,7.43
2011-12-29 19:29:50,14.84
2011-12-29 19:29:50,9.69
2013-09-26 15:50:06,5.52
2013-09-26 15:50:06,12.06
2013-09-26 15:50:06,6.39
2013-09-26 15:50:06,9.23
2013-09-26 15:50:06,7.94
2012-10-01 07:18:06,5.98
2012-10-01 07:18:06,8.0
2013-03-14 21:43:46,14.16
2012-10-05 23:47:02,9.06
2009-02-08 00:04:06,13.73
2009-02-08 00:04:06,29.95
2012-02-04 22:47:18,7.06
2012-02-04 22:47:18,8.02
2012-05-06 03:01:10,7.52
2012-05-06 03:01:10,12.95
2014-07-08 08:56:58,7.65
2010-01-09 08:29:14,5.21
2010-01-09 08:29:14,8.6
2010-01-09 08:29:14,16.17
2010-01-09 08:29:14,6.19
2010-12-06 03:36:58,5.89
2011-10-19 05:25:18,29.91
2011-10-19 05:25:18,7.98
2014-06-14 08:13:22,15.17
2014-06-14 08:13:22,17.41
2014-06-14 08:13:22,17.48
2011-02-19 10:14:58,6.85
2014-12-25 03:10:26,11.22
2009-06-16 14:32:38,6.87
2009-06-16 14:32:38,7.83
2009-06-16 14:32:38,8.35
2009-06-16 14:32:38,8.26
2009-06-16 14:32:38,7.77
2009-06-16 14:32:38,16.49
2010-08-16 17:14:18,49.21
2013-04-29 09:18:06,6.77
2013-04-29 09:18:06,23.09
2013-04-29 09:18:06,8.52
2013-04-29 09:18:06,19.82
2013-04-29 09:18:06,9.28
2013-06-23 14:52:34,20.71
2013-06-23 14:52:34,6.02
2013-03-28 05:22:58,8.44
2015-06-08 20:18:30,9.06
2015-06-08 20:18:30,5.78
2015-06-08 20:18:30,14.07
2015-06-08 20:18:30,9.14
2015-06-08 20:18:30,9.01
2015-06-08 20:18:30,10.88
2011-09-08 13:39:06,6.53
2012-03-03 02:30:54,9.13
2012-03-03 02:30:54,8.79
2012-03-03 02:30:54,11.95
2010-03-27 20:11:10,6.5
2010-03-27 20:11:10,8.11
2010-03-27 20:11:10,11.42
2009-08-11 22:40:02,10.4
2009-08-11 22:40:02,35.26
2009-08-11 22:40:02,5.52
2009-08-11 22:40:02,16.0
2009-08-11 22:40:02,6.86
2012-12-27 21:01:54,7.05
2012-12-27 21:01:54,6.8
2012-12-27 21:01:54,9.24
2012-12-27 21:01:54,14.56
2012-12-27 21:01:54,9.55
2015-04-16 18:45:22,6.69
2015-04-16 18:45:22,5.7
2015-04-16 18:45:22,8.27
2015-04-16 18:45:22,12.98
2014-05-17 10:51:46,6.74
2014-05-17 10:51:46,6.76
2014-05-17 10:51:46,26.99
2009-05-04 11:23:18,8.1
2009-05-04 11:23:18,7.57
2009-05-04 11:23:18,9.49
2013-07-22 14:30:06,6.3
2013-07-22 14:30:06,12.89
2015-05-31 20:48:54,5.63
2015-05-31 20:48:54,7.68
2015-05-31 20:48:54,5.53
2010-07-16 06:44:06,6.83
2010-07-16 06:44:06,14.44
2010-07-16 06:44:06,19.54
2010-07-16 06:44:06,17.98
2013-01-06 12:39:54,7.17
2013-01-06 12:39:54,7.53
2013-01-06 12:39:54,8.45
2013-01-06 12:39:54,6.95
2013-01-06 12:39:54,5.61
2012-12-15 15:55:42,7.02
2012-12-15 15:55:42,8.56
2010-05-06 11:35:26,6.6
2010-05-06 11:35:26,10.49
2014-01-06 10:16:02,14.98
2014-01-06 10:16:02,6.13
2012-07-24 04:44:26,10.99
2010-08-06 15:37:14,7.87
2010-08-06 15:37:14,7.06
2010-08-06 15:37:14,7.55
2010-08-06 15:37:14,32.16
2010-08-06 15:37:14,10.74
2010-08-06 15:37:14,11.48
2010-08-06 15:37:14,7.44
2010-11-10 23:21:50,8.7
2010-11-10 23:21:50,9.24
2013-03-31 00:09:58,8.65
2013-03-31 00:09:58,9.13
2010-02-01 00:05:42,12.41
2010-02-01 00:05:42,15.5
2009-06-18 18:47:22,12.64
2009-06-18 18:47:22,8.54
2009-06-18 18:47:22,10.68
2015-01-03 08:47:26,9.56
2015-01-03 08:47:26,10.16
2014-06-20 02:16:34,8.14
2011-02-03 07:13:06,6.04
2014-01-14 18:48:06,9.37
2014-01-14 18:48:06,6.65
2014-01-14 18:48:06,6.25
2014-01-14 18:48:06,6.99
2014-01-14 18:48:06,7.42
2014-01-14 18:48:06,6.9
2014-01-14 18:48:06,6.35
2013-10-18 05:08:54,27.97
2011-07-20 08:05:02,8.22
2011-07-20 08:05:02,6.53
2011-07-20 08:05:02,8.56
2009-05-03 16:02:54,9.18
2009-05-03 16:02:54,7.24
2009-05-03 16:02:54,7.65
2009-05-03 16:02:54,15.78
2012-09-06 17:58:06,5.21
2012-09-06 17:58:06,8.18
2014-04-06 16:47:14,6.51
2014-09-06 03:52:50,10.34
2013-07-27 09:59:18,7.36
2014-12-26 20:19:38,6.76
2014-01-01 13:06:34,6.06
2011-12-25 15:35:54,7.19
2011-12-25 15:35:54,9.04
2015-05-14 23:11:58,14.56
2015-05-14 23:11:58,9.08
2015-05-14 23:11:58,7.84
2015-05-14 23:11:58,7.72
2015-05-14 23:11:58,9.07
2015-05-14 23:11:58,11.64
2015-05-14 23:11:58,6.51
2015-04-22 09:54:06,7.1
2015-04-22 09:54:06,5.98
2009-03-22 07:02:02,10.8
2012-04-30 04:34:50,19.23
2009-01-21 09:13:50,5.62
2009-01-21 09:13:50,6.68
2009-01-21 09:13:50,9.49
2009-01-21 09:13:50,7.36
2010-06-11 18:07:10,6.56
2010-06-11 18:07:10,4.92
2010-06-11 18:07:10,12.6
2010-06-11 18:07:10,12.83
2012-09-01 19:04:18,8.75
2014-06-18 06:22:42,7.57
2014-06-18 06:22:42,10.46
2009-12-09 08:34:30,8.19
2009-12-09 08:34:30,6.39
2009-12-09 08:34:30,47.09
2009-12-09 08:34:30,48.82
2013-06-06 02:54:50,11.41
2013-06-06 02:54:50,7.6
2010-07-19 12:15:54,7.03
2010-07-19 12:15:54,12.98
2010-07-19 12:15:54,7.23
2010-07-19 12:15:54,6.36
2013-12-18 12:36:46,7.49
2013-12-18 12:36:46,30.34
2013-12-18 12:36:46,7.34
2013-12-18 12:36:46,7.74
2009-01-25 21:17:18,8.95
2009-01-25 21:17:18,7.34
2012-10-03 09:18:22,7.55
2012-10-03 09:18:22,9.06
2012-10-03 09:18:22,7.2
2012-10-03 09:18:22,12.19
2012-10-03 09:18:22,10.6
2012-06-13 19:49:50,10.99
2012-06-13 19:49:50,11.66
2012-06-13 19:49:50,5.41
2011-09-03 00:03:42,5.73
2011-09-03 00:03:42,15.91
2011-09-03 00:03:42,7.4
2011-09-03 00:03:42,7.62
2011-09-03 00:03:42,9.57
2011-09-03 00:03:42,8.54
2011-09-03 00:03:42,9.33
2009-01-27 13:27:30,10.39
2009-01-27 13:27:30,7.35
2009-07-03 00:41:38,11.03
2009-07-03 00:41:38,6.13
2010-05-29 11:51:30,5.8
2013-07-02 22:27:14,7.27
2013-07-02 22:27:14,11.31
2015-05-09 11:33:58,6.61
2015-05-09 11:33:58,6.6
2015-05-09 11:33:58,26.13
2011-07-18 00:04:54,6.42
2011-04-03 03:46:18,12.08
2009-11-03 13:04:46,6.35
2009-11-03 13:04:46,16.88
2009-11-03 13:04:46,8.48
2010-06-25 14:00:14,8.16
2010-12-20 09:39:02,11.28
2010-12-20 09:39:02,6.58
2014-05-20 14:43:10,9.08
2014-05-20 14:43:10,5.83
2010-09-16 05:07:10,7.07
2011-08-01 17:44:30,5.95
2011-08-01 17:44:30,6.02
2011-08-01 17:44:30,9.12
2011-08-01 17:44:30,8.97
2011-08-01 17:44:30,5.94
2011-03-01 07:23:14,7.35
2011-03-01 07:23:14,6.19
2011-06-24 13:23:18,12.25
2011-06-24 13:23:18,14.73
2011-06-24 13:23:18,15.46
2011-06-24 13:23:18,9.95
2013-11-19 02:41:10,10.75
2012-01-01 18:02:46,6.6
2012-01-01 18:02:46,9.17
2015-03-28 19:31:26,6.48
2015-03-28 19:31:26,8.49
2015-03-28 19:31:26,7.33
2015-03-28 19:31:26,11.13
2010-07-13 11:53:15,8.23
2010-07-13 11:53:15,10.64
2010-07-13 11:53:15,13.23
2010-07-13 11:53:15,10.07
2013-02-07 13:47:59,8.44
2013-02-07 13:47:59,4.67
2013-02-07 13:47:59,7.19
2013-08-08 14:38:43,5.08
2013-08-08 14:38:43,5.92
2015-05-19 13:58:11,29.34
2015-05-19 13:58:11,8.57
2015-05-19 13:58:11,10.29
2015-05-19 13:58:11,23.99
2015-05-19 13:58:11,5.92
2015-05-19 13:58:11,10.52
2012-07-31 22:21:11,9.13
2012-07-31 22:21:11,6.43
2013-01-03 08:50:31,9.76
2013-01-03 08:50:31,6.64
2013-01-03 08:50:31,6.91
2013-01-03 08:50:31,7.73
2013-01-03 08:50:31,22.87
2013-01-03 08:50:31,17.43
2009-04-14 17:43:23,7.25
2009-04-14 17:43:23,12.96
2009-04-14 17:43:23,14.02
2009-04-14 17:43:23,6.55
2009-04-14 17:43:23,10.55
2009-04-14 17:43:23,6.76
2009-11-19 22:48:27,11.13
2009-11-19 22:48:27,19.77
2009-11-19 22:48:27,7.96
2013-02-15 00:37:15,13.81
2013-02-15 00:37:15,13.41
2013-02-15 00:37:15,8.95
2012-03-25 04:50:39,12.48
2012-03-24 23:33:59,7.07
2012-12-26 18:28:55,7.08
2012-12-26 18:28:55,13.64
2012-12-26 18:28:55,10.21
2012-12-26 18:28:55,5.18
2012-12-26 18:28:55,20.94
2012-12-26 18:28:55,48.49
2011-07-06 19:56:23,7.83
2011-07-06 19:56:23,6.5
2011-07-06 19:56:23,13.86
2011-07-06 19:56:23,10.25
2011-07-06 19:56:23,8.94
2014-12-15 10:41:15,5.64
2014-12-15 10:41:15,17.45
2014-12-15 10:41:15,10.47
2011-08-14 21:39:31,10.42
2011-08-14 21:39:31,9.03
2010-06-06 21:04:55,7.96
2013-09-27 19:02:51,10.55
2013-09-27 19:02:51,29.58
2013-09-27 19:02:51,6.85
2013-09-27 19:02:51,9.18
2013-05-28 18:24:27,10.82
2013-05-28 18:24:27,6.18
2013-05-28 18:24:27,7.28
2013-05-28 18:24:27,4.96
2015-06-15 14:34:03,5.36
2010-07-04 16:44:11,8.18
2010-07-04 16:44:11,23.88
2014-11-26 06:46:23,13.11
2010-07-27 11:37:43,14.41
2010-07-27 11:37:43,9.03
2010-07-27 11:37:43,15.99
2010-07-27 11:37:43,10.14
2010-07-27 11:37:43,8.87
2010-07-27 11:37:43,22.25
2010-12-19 16:25:15,11.06
2010-12-19 16:25:15,6.94
2010-12-19 16:25:15,8.9
2012-08-19 12:06:39,5.93
2011-02-26 12:32:15,4.81
2011-02-26 12:32:15,10.92
2015-06-18 20:56:55,8.4
2015-06-18 20:56:55,22.98
2015-06-18 20:56:55,30.28
2015-06-18 20:56:55,5.78
2013-11-24 21:33:11,48.74
2013-11-24 21:33:11,10.09
2015-04-28 20:15:27,46.71
2015-04-28 20:15:27,7.02
2015-04-28 20:15:27,8.94
2015-04-28 20:15:27,7.03
2015-04-28 20:15:27,12.93
2013-01-23 13:49:19,7.92
2013-01-23 13:49:19,29.63
2014-03-12 19:19:31,19.64
2014-03-12 19:19:31,23.11
2014-03-12 19:19:31,7.54
2010-07-26 09:54:11,5.64
2012-01-03 08:49:15,7.91
2012-01-03 08:49:15,46.6
2012-01-03 08:49:15,6.84
2012-01-03 08:49:15,5.83
2012-11-05 14:49:19,14.11
2012-11-05 14:49:19,5.59
2012-06-09 19:03:11,9.04
2012-06-09 19:03:11,10.72
2012-06-09 19:03:11,5.83
2012-06-09 19:03:11,11.29
2012-06-09 19:03:11,9.72
2010-10-17 23:12:19,9.49
2010-10-17 23:12:19,7.01
2010-10-17 23:12:19,5.82
2010-10-17 23:12:19,11.16
2010-10-17 23:12:19,6.47
2014-06-07 12:21:11,30.46
2014-06-07 12:21:11,7.45
2011-09-08 22:37:43,6.02
2011-09-08 22:37:43,9.53
2011-09-08 22:37:43,17.76
2011-09-08 22:37:43,12.11
2014-10-30 19:25:15,41.18
2014-10-30 19:25:15,6.02
2014-10-30 19:25:15,5.65
2014-10-30 19:25:15,32.69
2014-10-30 19:25:15,8.09
2010-06-18 22:52:11,5.95
2011-02-16 05:49:51,6.89
2011-09-13 13:31:51,6.43
2011-09-13 13:31:51,47.08
2011-09-13 13:31:51,5.99
2009-09-28 04:31:39,12.59
2009-01-11 03:31:55,17.23
2009-01-11 03:31:55,11.48
2009-01-11 03:31:55,12.55
2009-01-11 03:31:55,7.47
2014-01-24 03:38:19,17.55
2014-08-06 18:03:31,9.19
2014-08-06 18:03:31,8.47
2009-08-26 00:46:43,7.09
2014-01-19 09:28:55,16.1
2010-01-27 06:01:59,7.5
2011-11-30 23:09:47,12.06
2011-11-30 23:09:47,11.39
2011-11-30 23:09:47,6.94
2014-08-03 23:37:31,9.67
2014-08-03 23:37:31,13.42
2014-08-03 23:37:31,7.44
2014-10-06 09:24:11,14.78
2014-10-06 09:24:11,27.29
2014-10-06 09:24:11,8.26
2014-10-06 09:24:11,8.5
2009-08-28 12:38:19,11.6
2009-08-28 12:38:19,18.13
2009-08-28 12:38:19,25.93
2009-08-28 12:38:19,7.89
2012-03-15 18:23:55,8.15
2012-03-15 18:23:55,11.77
2012-03-15 18:23:55,8.28
2012-03-15 18:23:55,8.56
2011-11-23 21:07:43,5.92
2011-11-23 21:07:43,12.73
2012-11-23 07:58:23,7.87
2010-11-17 19:10:23,21.89
2010-11-17 19:10:23,9.08
2010-11-17 19:10:23,6.72
2010-11-17 19:10:23,29.12
2010-11-17 19:10:23,10.8
2010-11-17 19:10:23,5.61
2015-02-14 13:15:19,10.02
2015-02-14 13:15:19,8.91
2015-02-14 13:15:19,6.0
2015-02-14 13:15:19,7.18
2015-02-14 13:15:19,13.79
2013-01-12 22:40:39,5.27
2013-01-12 22:40:39,10.74
2013-01-12 22:40:39,13.2
2013-01-12 22:40:39,7.57
2013-01-12 22:40:39,6.01
2011-04-12 12:06:07,7.22
2011-04-12 12:06:07,31.48
2010-11-04 20:14:39,6.29
2010-11-04 20:14:39,6.21
2010-11-04 20:14:39,8.44
2010-11-04 20:14:39,7.41
2010-11-04 20:14:39,7.42
2011-04-25 19:14:55,10.34
2011-04-25 19:14:55,6.97
2011-04-25 19:14:55,7.74
2011-04-25 19:14:55,7.51
2011-04-25 19:14:55,8.04
2010-02-15 14:20:31,8.93
2013-03-23 15:41:07,9.12
2013-03-23 15:41:07,8.2
2013-03-23 15:41:07,6.77
2012-12-09 06:04:39,47.15
2013-11-07 16:38:15,6.73
2013-11-07 16:38:15,7.61
2013-11-07 16:38:15,6.24
2011-08-08 11:18:15,8.97
